"Weekday","FieldOfStudy","Race","Age","Gender","Edu","Political","SocialStatus","Religious","USAScore","UKScore","ItalyScore","ChinaScore"
2,14,"White",28,"Female",9,"Left",7,1,"Non_COVID",NA,NA,-0.0715137439077214
2,15,"Asian",14,"Female",3,"Left",5,2,"No_Bias",NA,-0.175356526342866,NA
2,14,"White",15,"Male",3,NA,6,4,"No_Bias",NA,NA,-0.223179294466132
2,13,"White",15,NA,2,"Moderate",5,1,"Non_COVID",NA,NA,0.168195950874574
2,11,"White",14,"Female",3,NA,6,NA,"No_Bias",NA,NA,-0.175887361592039
2,7,"Other",14,"Male",3,"Moderate",5,3,"No_Bias",NA,0.482337992529625,NA
2,6,"White",15,"Male",3,"Moderate",6,2,"No_Bias",NA,NA,0.147342025495212
2,13,"White",15,"Female",3,NA,NA,NA,"No_Bias",NA,NA,-0.312390314203159
2,11,"White",17,"Female",4,"Moderate",6,2,"COVID",NA,NA,0.0645721842539242
2,NA,NA,NA,NA,NA,"Moderate",5,3,"No_Bias",0.132190110958161,NA,NA
2,2,"White",23,"Female",9,"Moderate",6,2,"No_Bias",NA,NA,NA
2,14,"White",15,"Male",3,"Right",7,3,"No_Bias",0.27590455793636,NA,NA
2,11,"Other",15,"Female",3,"Left",5,3,"No_Bias",NA,NA,-0.0888492291076934
2,15,"Asian",35,"Female",7,"Left",8,1,"No_Bias",-0.202153952292692,NA,NA
2,6,"Asian",16,"Male",1,"Moderate",6,3,"No_Bias",NA,NA,NA
2,12,"White",33,"Female",7,"Left",5,2,"No_Bias",0.198721628993871,NA,NA
2,12,"Asian",18,"Female",4,"Left",6,2,"No_Bias",NA,NA,NA
2,1,"Other",14,"Female",2,"Moderate",4,2,"No_Bias",0.198182002141799,NA,NA
2,1,"Other",14,"Female",2,"Moderate",6,2,"No_Bias",NA,NA,-0.18088376235119
2,10,NA,NA,NA,11,NA,7,3,"No_Bias",NA,NA,0.496369090266071
2,12,"White",28,"Female",6,"Moderate",5,2,"No_Bias",NA,NA,NA
2,14,"White",26,"Male",5,"Moderate",5,2,"No_Bias",NA,0.0296687637996333,NA
2,15,"White",18,"Male",3,"Right",6,1,"No_Bias",NA,NA,NA
2,6,"Asian",22,"Male",7,"Left",6,1,"No_Bias",NA,NA,0.858782031707066
2,11,"Other",65,"Female",13,"Left",7,2,NA,NA,-0.940439863835243,NA
2,5,"Black",65,"Female",13,"Left",6,2,"No_Bias",NA,0.425641690025445,NA
2,14,"White",50,"Female",9,"Left",5,2,"No_Bias",-0.153645571657648,NA,NA
2,11,"White",17,"Female",3,"Moderate",5,2,"No_Bias",-0.263550933211509,NA,NA
2,14,"White",NA,NA,6,"Right",8,4,"No_Bias",NA,NA,-0.189341017377712
2,15,NA,18,"Female",3,"Left",6,2,"No_Bias",0.320256287637791,NA,NA
2,8,"White",47,"Female",12,"Left",9,1,"No_Bias",-0.00906138900088709,NA,NA
2,10,"White",63,"Female",11,"Moderate",7,2,"COVID",NA,NA,NA
2,10,"White",40,"Female",6,"Left",6,3,"No_Bias",NA,NA,-0.203053361832073
2,7,"White",28,"Male",7,NA,4,4,"No_Bias",0.00722162565840503,NA,NA
2,1,"White",18,"Female",3,"Moderate",6,2,"COVID",NA,NA,-0.114648809867494
2,8,"White",45,"Female",7,"Left",7,1,"No_Bias",NA,NA,0.0354555217260813
2,2,"Black",19,"Male",5,"Moderate",1,2,"No_Bias",NA,NA,-0.390279882015135
2,11,"White",27,"Female",7,"Moderate",8,3,"COVID",NA,-0.0335057445054301,NA
2,8,"White",56,"Female",14,"Moderate",7,3,"No_Bias",NA,NA,-0.423337742349294
2,11,"White",20,"Female",5,"Moderate",7,3,"No_Bias",NA,0.510010056220439,NA
2,11,"Other",22,"Female",6,"Left",6,3,"No_Bias",NA,NA,0.439502486812009
2,1,"Asian",19,"Male",5,"Left",6,2,"No_Bias",-0.323112431381132,NA,NA
2,11,"White",21,"Female",5,"Moderate",7,3,"Non_COVID",NA,NA,0.620150762439009
3,2,"Asian",43,"Female",10,"Left",8,1,NA,-0.390126013633234,NA,NA
3,8,"White",56,"Female",14,"Moderate",7,3,"No_Bias",NA,0.35881023172126,NA
3,1,"White",35,"Female",5,"Left",5,1,"No_Bias",NA,0.351017586812534,NA
3,1,"White",20,"Female",7,"Moderate",4,2,"No_Bias",NA,0.465441430757726,NA
3,9,"Asian",25,"Female",7,"Moderate",7,1,"No_Bias",-0.0867754490936975,NA,NA
3,8,"White",64,"Male",13,"Moderate",9,2,"COVID",0.0976236486251538,NA,NA
3,12,"White",20,"Female",5,"Left",4,4,"No_Bias",NA,0.0756365381809475,NA
3,9,"White",41,"Male",7,"Left",5,1,"No_Bias",0.0184859334404131,NA,NA
3,12,"White",48,"Male",7,"Left",9,2,"No_Bias",NA,NA,0.156864487535003
3,14,"Asian",20,"Female",5,"Moderate",4,2,"No_Bias",NA,NA,0.138094388946789
3,8,"White",45,"Male",14,"Left",5,3,"No_Bias",NA,NA,0.437747862875441
3,5,"Asian",50,"Female",8,"Left",5,3,"No_Bias",0.109443012573994,NA,NA
3,2,"Asian",21,"Female",6,"Moderate",7,3,"COVID",NA,NA,NA
3,12,"White",49,"Female",7,"Left",7,1,"No_Bias",0.0537167369038757,NA,NA
3,11,"Other",22,"Male",6,"Moderate",4,1,"No_Bias",NA,NA,-0.364377767897003
3,8,"Black",17,"Female",4,"Moderate",3,2,"No_Bias",NA,NA,-0.173449374253498
3,NA,"Other",17,"Female",NA,"Left",4,2,"No_Bias",NA,0.563271085081522,NA
3,13,"White",18,"Male",5,"Moderate",6,2,"COVID",0.691298123469523,NA,NA
3,2,"White",23,"Male",5,"Right",8,2,"No_Bias",0.0526360111142062,NA,NA
3,2,"White",31,"Female",14,"Moderate",8,2,"No_Bias",NA,-0.295774487294248,NA
3,11,"White",60,"Female",7,"Left",10,1,"No_Bias",NA,-0.293609019914038,NA
3,2,"White",23,"Male",5,"Moderate",9,3,"No_Bias",NA,NA,-0.490667202424375
3,6,"Other",18,"Male",5,"Moderate",7,1,"No_Bias",NA,NA,-0.633247204557137
3,1,"Asian",20,"Female",5,"Moderate",4,3,"No_Bias",NA,NA,0.241465794068775
3,4,"White",14,"Male",3,"Right",6,3,"No_Bias",NA,-0.648692565941661,NA
3,2,"White",49,"Female",7,"Left",5,3,"No_Bias",NA,NA,-0.654698460799305
3,8,"Black",42,"Female",9,"Left",6,3,"No_Bias",NA,NA,0.0562386626281227
3,15,NA,19,"Female",4,"Left",7,1,"No_Bias",NA,-0.294085530178605,NA
3,4,"White",14,"Male",14,"Moderate",3,3,NA,NA,NA,-0.330204731893585
3,4,"White",14,"Male",14,"Moderate",3,3,"No_Bias",-0.0664955752174335,NA,NA
3,3,"White",32,"Male",7,NA,5,4,"COVID",0.493593700882588,NA,NA
3,1,"White",26,"Female",7,"Left",8,1,"No_Bias",NA,0.567647067587555,NA
3,1,"Other",60,"Female",7,"Left",8,3,"No_Bias",NA,NA,-0.221116567129027
3,10,"White",42,"Female",7,NA,6,1,"No_Bias",NA,NA,0.342067106932286
3,3,"White",31,"Male",7,"Left",4,1,"No_Bias",NA,0.366417542384606,NA
3,14,"White",15,"Female",3,"Moderate",7,2,"COVID",0.427332614468172,NA,NA
3,12,"White",31,"Male",7,"Left",7,1,NA,-0.311703759249297,NA,NA
3,14,"White",23,"Female",9,"Left",7,1,"No_Bias",NA,0.356409769370505,NA
3,12,"White",35,"Female",13,"Left",7,2,"No_Bias",NA,0.573288597477298,NA
3,11,"Other",53,"Female",13,"Left",7,2,"Non_COVID",0.237622214388078,NA,NA
3,14,"Other",15,"Female",3,"Moderate",6,1,"No_Bias",0.703063784497106,NA,NA
3,8,"Black",18,"Female",4,"Moderate",NA,3,"No_Bias",NA,NA,NA
3,2,"Black",14,"Male",3,"Moderate",8,4,"COVID",NA,0.24203410258064,NA
3,14,"Black",15,"Male",3,"Moderate",6,3,"No_Bias",NA,NA,NA
3,14,"White",25,"Female",7,"Moderate",5,1,"No_Bias",0.260429395631093,NA,NA
3,12,NA,30,"Male",13,"Left",8,1,"COVID",NA,NA,0.312008206581349
3,11,"White",19,"Female",5,NA,7,1,"No_Bias",NA,NA,-0.352042395801988
3,6,"White",25,"Female",7,"Left",6,2,"No_Bias",NA,NA,-0.797344438393337
3,NA,"Black",15,"Male",NA,NA,NA,NA,"No_Bias",NA,NA,NA
3,8,"White",67,"Female",9,"Left",7,3,"COVID",NA,0.116106306019619,NA
3,5,"White",22,"Female",7,"Left",8,4,"No_Bias",NA,0.34577375429031,NA
3,12,"White",40,"Female",9,"Moderate",7,4,"No_Bias",0.00433001839351089,NA,NA
3,NA,"White",15,"Female",NA,"Moderate",5,2,"No_Bias",0.873036700973775,NA,NA
3,11,"White",47,"Female",9,"Left",7,1,"No_Bias",NA,0.12209324184496,NA
3,4,"White",18,"Male",4,"Right",7,3,"No_Bias",NA,NA,0.242720210871082
3,1,NA,19,"Female",5,"Left",3,3,"COVID",NA,-0.26170144602806,NA
3,7,"White",27,"Female",7,"Left",7,2,"COVID",0.755591447387484,NA,NA
3,1,"Black",14,"Male",3,"Moderate",4,4,"No_Bias",-0.475488392778378,NA,NA
3,1,"Black",20,"Male",5,"Moderate",7,2,"No_Bias",0.200848528244977,NA,NA
3,7,"White",23,"Male",7,"Left",3,1,"No_Bias",NA,-0.0590424358715225,NA
3,15,"White",18,"Female",5,NA,8,NA,"No_Bias",0.111625710875805,NA,NA
3,15,"Black",15,"Female",2,"Moderate",5,4,"No_Bias",NA,NA,NA
3,8,"White",58,"Female",6,"Left",5,1,"No_Bias",NA,NA,0.365986084039686
3,1,"White",47,"Female",7,"Moderate",9,3,"No_Bias",-0.255115388445292,NA,NA
3,9,"White",50,"Female",13,"Left",7,3,"No_Bias",NA,0.24893912758964,NA
3,7,"White",57,"Male",14,"Moderate",7,1,"No_Bias",NA,NA,0.557627321131949
3,14,"White",61,NA,9,"Left",3,1,"No_Bias",NA,NA,-0.533995412270149
3,11,"White",18,"Female",4,"Moderate",5,1,"No_Bias",NA,NA,-0.358443283393891
3,8,"Asian",30,"Female",7,"Moderate",9,1,"No_Bias",NA,-0.281593656581676,NA
3,11,"White",20,"Female",5,"Left",7,1,"No_Bias",NA,NA,0.305919666834581
4,3,"White",21,"Male",5,"Left",5,1,"No_Bias",NA,NA,NA
4,14,"Black",15,"Female",3,"Moderate",9,2,"No_Bias",NA,NA,-0.381984319318004
4,14,"Other",19,"Male",5,"Moderate",6,2,"COVID",NA,NA,0.110416665111781
4,7,"White",21,"Female",5,"Left",9,2,"No_Bias",NA,NA,NA
4,13,"Other",22,"Female",5,"Left",2,2,"No_Bias",NA,-0.392386994201377,NA
4,4,"Asian",35,"Female",9,"Moderate",7,1,"No_Bias",NA,NA,NA
4,6,"White",34,"Female",9,"Right",9,3,"COVID",NA,NA,0.173862237858124
4,15,"White",34,"Male",4,"Moderate",6,2,NA,0.587433431026012,NA,NA
4,3,"White",20,"Male",6,"Moderate",7,2,"No_Bias",NA,-0.0678034156645947,NA
4,1,"White",39,"Female",9,"Left",5,1,"No_Bias",NA,NA,-0.0591181355419518
4,10,"White",57,"Female",13,"Left",8,1,"No_Bias",NA,-0.27223899744898,NA
4,2,"White",27,"Female",5,"Moderate",5,3,"No_Bias",NA,NA,NA
4,6,"Asian",45,"Male",9,"Moderate",7,2,"No_Bias",NA,NA,-0.275139949042615
4,11,"White",18,"Female",4,"Moderate",6,1,"No_Bias",NA,0.229728688972469,NA
4,6,"White",34,"Male",9,"Moderate",7,2,"No_Bias",NA,-0.25408103854976,NA
4,8,"White",15,"Female",2,"Moderate",1,1,"No_Bias",NA,NA,-0.290753680803982
4,13,"Other",49,"Male",7,"Left",4,1,"No_Bias",0.336048067905057,NA,NA
4,NA,"White",28,"Male",NA,"Moderate",NA,2,"No_Bias",NA,-0.718702704820884,NA
4,2,"Other",NA,NA,1,"Right",6,4,"No_Bias",NA,NA,NA
4,8,NA,30,"Female",9,"Left",5,1,NA,0.419887715863267,NA,NA
4,8,"White",15,"Female",2,"Moderate",1,1,"No_Bias",NA,NA,NA
4,10,"Black",15,"Female",3,"Moderate",5,2,"No_Bias",NA,-0.961531414485705,NA
4,6,"White",18,"Male",4,"Moderate",5,1,"No_Bias",-0.554854801541069,NA,NA
4,14,"White",14,"Female",3,"Moderate",5,2,"No_Bias",NA,NA,0.169635861805043
4,11,"Other",30,"Male",9,"Moderate",7,1,"No_Bias",-0.657059746034066,NA,NA
4,12,"Black",55,"Female",8,"Left",6,3,"Non_COVID",NA,-0.307602330193173,NA
4,12,"White",39,"Female",7,"Left",6,1,"No_Bias",NA,NA,-0.0734903627278514
4,NA,NA,17,"Male",NA,NA,NA,NA,"No_Bias",NA,NA,NA
4,14,"White",15,"Male",2,"Moderate",7,2,"No_Bias",NA,0.0418947592260086,NA
4,10,"White",40,"Female",11,NA,9,2,"No_Bias",NA,NA,0.0884606306257314
4,14,"Other",18,"Female",3,"Left",4,3,"No_Bias",-0.118674047697725,NA,NA
4,5,"White",21,"Male",5,NA,6,1,"No_Bias",NA,NA,0.0854536659524801
4,2,"White",74,"Male",10,"Left",9,3,"COVID",NA,1.48188366873969,NA
4,NA,"Asian",NA,NA,NA,NA,5,NA,"No_Bias",NA,0.116403694671151,NA
4,15,"White",15,"Male",3,"Moderate",5,2,"No_Bias",NA,NA,0.398885750852134
4,10,"Black",42,"Male",11,"Moderate",7,4,"No_Bias",-0.555844530017542,NA,NA
4,8,"White",18,"Female",4,NA,7,NA,"No_Bias",NA,NA,NA
4,NA,"Black",14,"Female",NA,NA,4,NA,"No_Bias",NA,NA,-0.231453496460121
4,11,"White",26,"Female",8,"Moderate",5,1,"No_Bias",NA,-0.0105216444069407,NA
4,8,"White",24,"Female",8,"Left",5,1,"COVID",NA,-0.0707811001295293,NA
4,NA,"White",16,"Male",NA,"Right",7,4,"No_Bias",NA,NA,-0.191568062866081
4,4,"White",60,"Male",8,NA,4,2,"No_Bias",NA,0.187772762819903,NA
5,3,"White",18,"Male",5,"Moderate",7,3,"No_Bias",NA,-0.547361978642849,NA
5,NA,"Black",18,"Male",NA,"Moderate",4,4,"No_Bias",NA,NA,0.171770593694406
5,5,"White",71,"Female",9,"Left",8,2,"No_Bias",-0.378333921316895,NA,NA
5,11,"White",24,"Female",9,"Left",8,1,"No_Bias",0.36136761260484,NA,NA
5,2,"White",18,"Male",5,NA,6,2,"COVID",NA,NA,-0.0212996402261027
5,14,"White",43,"Male",9,"Left",8,3,"No_Bias",NA,NA,-0.340178248064838
5,5,"White",33,"Female",5,"Left",4,2,"No_Bias",-0.338908765740458,NA,NA
5,4,"White",25,"Male",8,NA,7,2,"No_Bias",NA,NA,0.355609056622634
5,12,"White",46,"Female",9,"Left",7,1,"No_Bias",0.501674739442238,NA,NA
5,8,"Asian",24,"Female",7,"Moderate",5,4,"No_Bias",NA,-0.402242722969797,NA
5,3,"White",20,"Female",6,"Right",5,3,"COVID",NA,NA,-0.16105415281926
5,7,"White",43,"Male",9,"Right",7,1,"No_Bias",NA,NA,0.570188287846437
5,10,"White",34,"Female",11,"Moderate",8,2,"No_Bias",NA,NA,-0.558762121139612
5,14,"Other",36,"Female",14,"Moderate",8,1,"No_Bias",NA,NA,-0.304437365078216
5,11,"White",31,"Female",9,"Left",8,2,"No_Bias",0.662582172609162,NA,NA
5,2,"Black",55,"Female",9,"Moderate",6,3,"COVID",0.51977879318877,NA,NA
5,14,"White",57,"Male",5,"Left",4,1,"No_Bias",0.476584730260008,NA,NA
5,8,"White",27,"Male",8,"Left",8,1,"No_Bias",NA,NA,-0.0168173695129357
5,15,"White",19,"Male",4,NA,7,2,"No_Bias",NA,NA,NA
5,8,"White",15,"Female",4,"Moderate",5,2,"No_Bias",NA,NA,-0.122410851293864
5,7,"White",15,"Male",3,"Right",7,4,"No_Bias",NA,0.212341222139229,NA
5,2,"White",22,"Male",7,"Right",8,1,"No_Bias",NA,0.401718149279577,NA
5,15,"Other",14,"Male",2,"Moderate",5,2,"No_Bias",NA,0.00964529527319398,NA
5,NA,NA,NA,NA,NA,"Moderate",NA,1,NA,NA,NA,0.364235646036889
5,6,"Other",22,"Male",6,"Moderate",8,2,"No_Bias",NA,0.0877734452120285,NA
5,12,"Asian",52,"Female",7,"Left",5,2,"No_Bias",-0.2257318755718,NA,NA
5,4,"White",32,"Male",5,"Right",4,4,NA,NA,NA,0.74786223477663
5,8,"Other",15,"Female",3,"Moderate",6,4,"No_Bias",NA,NA,-0.336974632343713
5,5,"Black",41,"Male",9,"Left",5,1,"COVID",NA,NA,-0.431661042852672
5,8,"White",16,"Female",3,"Right",3,2,"COVID",NA,NA,NA
5,14,"Other",15,"Male",2,"Moderate",1,3,"No_Bias",0.697196537297999,NA,NA
5,14,"White",51,"Female",5,"Moderate",3,4,"No_Bias",NA,0.117009090550931,NA
5,11,"Black",35,"Female",5,NA,8,NA,"No_Bias",0.364682810387045,NA,NA
5,NA,"Other",14,"Male",NA,"Moderate",5,2,"No_Bias",0.460692980271178,NA,NA
5,1,"Asian",36,"Female",13,"Moderate",5,1,"No_Bias",0.397758441110964,NA,NA
5,11,"Asian",21,"Male",7,"Moderate",7,4,"No_Bias",NA,NA,-0.393818530224094
5,2,"Other",29,"Male",9,"Moderate",7,4,"No_Bias",NA,NA,NA
5,NA,"White",14,"Male",NA,NA,10,1,"No_Bias",-0.0159506093107164,NA,NA
5,9,"White",20,NA,5,"Left",5,1,"No_Bias",NA,-0.329681957468867,NA
5,6,"White",19,"Male",5,"Moderate",3,1,"COVID",NA,-0.366788492802291,NA
6,8,"White",19,"Female",5,"Left",5,1,"No_Bias",NA,NA,-0.124279146481698
6,8,"Asian",21,"Male",7,"Moderate",6,3,"No_Bias",NA,NA,NA
6,6,"Other",18,"Male",5,"Right",7,3,"No_Bias",NA,NA,0.0375149528067306
6,11,"Black",35,"Female",5,NA,8,4,"COVID",0.0703859293400956,NA,NA
6,11,"Asian",30,"Female",7,"Left",6,1,"Non_COVID",NA,0.0228642319675547,NA
6,8,"Black",19,"Female",5,"Moderate",6,3,"No_Bias",0.644717874245796,NA,NA
6,5,"Asian",20,"Female",4,"Left",6,3,"No_Bias",-0.288906042331278,NA,NA
6,11,"White",20,"Female",6,"Left",2,2,"No_Bias",NA,NA,-0.539636207315597
6,14,"Black",51,"Female",7,"Right",6,4,"No_Bias",-0.0819681667860643,NA,NA
6,2,"Black",15,"Female",3,"Moderate",8,3,"No_Bias",NA,NA,NA
6,11,"White",28,"Female",9,"Left",7,2,"No_Bias",NA,NA,0.471076255517935
6,15,"White",31,"Female",5,"Left",6,1,"No_Bias",NA,NA,0.743990140464678
6,4,NA,33,"Male",10,"Moderate",6,2,NA,NA,NA,0.00381089985879637
6,11,"Other",24,"Female",5,"Moderate",6,2,"No_Bias",NA,-0.121909276142147,NA
6,11,"White",39,"Female",9,"Left",7,2,"No_Bias",NA,-0.264662474794031,NA
6,4,"White",28,"Male",7,"Left",7,1,"No_Bias",NA,NA,NA
6,14,"White",39,"Female",13,"Right",7,3,"No_Bias",NA,NA,NA
6,2,"White",36,"Female",7,"Moderate",4,2,"No_Bias",NA,-0.217276710801254,NA
6,15,"Other",15,"Male",2,NA,6,NA,"No_Bias",0.25674664954675,NA,NA
6,15,"Other",14,"Female",3,"Right",5,3,"No_Bias",NA,NA,-0.407170193044427
6,1,"White",20,"Female",5,NA,9,3,"No_Bias",NA,0,NA
6,15,"Other",18,"Male",2,"Right",7,4,"No_Bias",0.230558868462736,NA,NA
6,11,"White",64,"Male",13,"Left",10,2,"No_Bias",-0.322276919282735,NA,NA
6,11,"White",27,"Female",9,NA,7,2,"COVID",NA,NA,-0.0730091500785644
6,11,"Other",20,"Female",6,"Moderate",5,3,"No_Bias",NA,NA,-0.706473613057434
6,NA,"White",27,"Female",NA,NA,NA,NA,"No_Bias",NA,NA,-0.0150241641178882
6,6,"White",33,"Female",13,"Left",8,2,"No_Bias",NA,NA,-0.0309674064480193
6,14,"Other",15,"Female",3,"Moderate",5,3,"No_Bias",0.743150687914205,NA,NA
6,8,"White",66,"Female",7,"Left",5,1,"No_Bias",0.404873411857065,NA,NA
6,1,"White",35,"Male",7,"Left",9,1,"COVID",NA,NA,1.1599415554265
6,12,"White",21,"Female",4,"Moderate",6,1,NA,-0.0304762307661772,NA,NA
6,14,"Other",19,"Female",4,NA,6,NA,"No_Bias",NA,NA,-0.620313402060609
6,8,"Other",15,"Female",3,"Moderate",7,3,"No_Bias",NA,NA,NA
6,2,"White",20,"Male",5,"Moderate",7,2,"No_Bias",0.457601838989235,NA,NA
6,2,"Other",32,"Female",7,"Left",5,1,"No_Bias",NA,NA,-0.22358102195073
6,3,"Other",22,"Female",6,"Moderate",8,3,"No_Bias",NA,0.407751596535348,NA
7,12,"White",34,"Male",7,"Left",7,1,"No_Bias",-0.281378054951388,NA,NA
7,2,"Asian",19,"Female",4,"Moderate",5,2,"No_Bias",0.0948355513272561,NA,NA
7,4,"Asian",15,"Male",3,"Moderate",7,1,"COVID",NA,NA,0.394256503326905
7,15,"Other",14,"Male",3,"Moderate",8,2,"No_Bias",NA,NA,0.107169458958008
7,2,"White",27,"Female",6,"Moderate",7,1,"COVID",NA,NA,NA
7,8,"Other",15,"Female",3,"Moderate",5,3,"No_Bias",NA,-0.315271545055222,NA
7,15,"Other",14,"Male",3,"Moderate",8,2,"No_Bias",-0.099070982416722,NA,NA
7,4,"Black",28,"Female",5,"Moderate",4,3,"COVID",NA,NA,0.918691654610587
7,6,"White",38,"Male",5,"Moderate",7,2,"COVID",NA,0.417277458157893,NA
7,NA,"Other",19,"Female",NA,"Left",4,2,NA,0.667548729182048,NA,NA
7,5,"Asian",32,"Female",9,"Left",7,4,"No_Bias",NA,1.01162905696875,NA
7,11,"White",20,"Male",4,"Left",6,1,NA,0.221779306605256,NA,NA
7,5,"White",61,"Female",7,"Left",8,2,"No_Bias",0.20082462289263,NA,NA
7,11,"White",50,"Female",13,"Left",8,1,"COVID",0.322167535134973,NA,NA
7,6,"Other",19,"Female",6,"Moderate",3,1,"No_Bias",NA,NA,NA
7,14,NA,44,"Female",5,"Moderate",7,2,"Non_COVID",-0.403601103343046,NA,NA
7,5,"White",17,"Male",4,"Moderate",7,2,"No_Bias",NA,NA,0.0667589627288158
7,1,"Black",18,"Female",4,"Moderate",6,3,"No_Bias",NA,-0.206668743689523,NA
1,14,"White",17,"Male",3,"Moderate",7,3,"No_Bias",NA,NA,0.768866552160834
1,2,"Other",27,"Female",4,"Moderate",5,4,"No_Bias",0.466777376647434,NA,NA
1,12,"Other",23,NA,5,"Left",4,1,"No_Bias",0.19545098781877,NA,NA
1,2,"Asian",21,"Female",7,"Moderate",4,2,"No_Bias",0.617888827338726,NA,NA
1,3,"Black",37,"Male",5,"Left",6,1,"No_Bias",NA,NA,-0.25719565272925
1,2,"White",62,"Male",7,"Right",8,2,"No_Bias",0.05283681593604,NA,NA
1,12,"Asian",22,"Female",5,"Moderate",3,2,"No_Bias",NA,0.403646650398901,NA
1,10,"White",19,"Female",4,"Left",6,3,"No_Bias",NA,NA,NA
1,10,"Black",44,"Male",9,"Moderate",8,2,"No_Bias",-0.0516091384273779,NA,NA
1,5,"White",37,"Female",12,"Moderate",7,3,"No_Bias",NA,NA,0.215745408764455
1,11,"White",52,"Female",13,"Left",5,1,"No_Bias",NA,NA,0.00533422316294093
1,14,"White",19,"Male",5,"Moderate",6,1,"Non_COVID",NA,NA,-0.517668436501318
1,11,"White",44,"Female",13,"Right",7,3,"No_Bias",-0.416811340723446,NA,NA
1,1,"White",25,"Male",7,"Left",7,1,"No_Bias",NA,0.0883172938206175,NA
1,1,"White",19,"Female",5,"Left",6,1,"Non_COVID",-0.615223333834584,NA,NA
1,8,"White",26,"Male",12,"Moderate",8,4,"COVID",0.164193083398578,NA,NA
2,2,"White",21,"Male",5,NA,7,2,"No_Bias",0.8314655692246,NA,NA
2,4,"White",27,"Male",7,"Moderate",7,3,"COVID",NA,NA,0.980545323252568
2,8,"White",36,"Female",8,"Left",6,2,"No_Bias",NA,NA,NA
2,4,"White",18,"Male",4,"Left",7,1,NA,NA,NA,0.226645730078866
2,7,"Other",18,"Female",5,"Moderate",4,2,"No_Bias",0.531233709521266,NA,NA
2,9,"White",18,"Female",3,"Left",9,1,"No_Bias",NA,-0.305988447021107,NA
2,4,"White",53,"Male",6,"Moderate",8,3,"No_Bias",NA,NA,NA
2,2,"Asian",42,"Female",7,"Left",8,3,"No_Bias",NA,0.257814351322071,NA
2,10,"Black",15,"Female",3,NA,7,NA,"No_Bias",NA,NA,-0.482145718610689
2,3,"White",45,"Female",10,"Left",8,2,"No_Bias",0.314967456651324,NA,NA
2,7,"White",20,"Male",7,"Moderate",8,1,"No_Bias",NA,NA,NA
2,9,"White",21,"Female",5,"Left",7,2,"COVID",NA,NA,-0.163474277250583
2,2,"Asian",55,"Male",10,"Left",8,3,"No_Bias",NA,-0.52680677396569,NA
2,11,"White",22,"Female",6,"Left",6,2,"No_Bias",0.452453022663675,NA,NA
2,12,"White",30,"Male",7,"Moderate",5,3,"No_Bias",0.136286394026021,NA,NA
2,12,"White",27,"Female",8,"Left",5,1,"No_Bias",NA,-0.153512755538604,NA
2,8,"White",19,"Female",5,"Right",7,4,"No_Bias",NA,NA,-0.181132950583155
2,12,"White",20,"Female",5,"Left",8,1,"No_Bias",NA,NA,-0.199926900509366
2,5,"White",23,"Female",8,"Moderate",5,1,"No_Bias",NA,0.235042741972121,NA
2,2,"White",22,"Male",7,"Moderate",7,2,"No_Bias",-0.286999087198508,NA,NA
2,11,"White",16,"Female",3,"Moderate",10,2,"No_Bias",NA,NA,-0.40267955592946
2,11,"Asian",21,"Female",7,"Right",7,2,"No_Bias",0.38801611473629,NA,NA
2,5,"Other",44,"Female",8,"Moderate",5,2,"No_Bias",NA,NA,-0.0808466949203635
2,5,"White",49,"Female",8,"Left",6,1,"No_Bias",0.549284649685859,NA,NA
2,4,"White",49,"Male",4,"Moderate",7,1,"No_Bias",NA,0.237299625981018,NA
2,4,"Other",22,"Female",7,"Moderate",7,1,"No_Bias",NA,NA,-0.611064316238138
2,15,"Asian",15,"Female",3,"Moderate",6,2,"No_Bias",NA,NA,NA
3,11,"Other",21,"Female",6,"Left",4,2,"No_Bias",NA,-0.284014397840492,NA
3,9,"Black",14,"Female",3,NA,5,NA,"No_Bias",0.734924124197638,NA,NA
3,NA,"Black",14,"Female",NA,"Moderate",5,3,"No_Bias",NA,-0.713040196689326,NA
3,2,"White",48,"Male",7,"Left",8,1,"No_Bias",-0.139143787766518,NA,NA
3,2,"White",25,"Female",6,"Moderate",5,2,"No_Bias",NA,0.232624327330165,NA
3,13,"Asian",17,"Female",2,"Moderate",5,3,NA,NA,NA,-0.196511647039184
3,11,"Other",39,"Female",5,"Right",7,3,"COVID",NA,NA,-0.275407362097115
3,9,"Black",19,"Female",5,"Moderate",4,2,NA,NA,0.340054492022148,NA
3,1,"Asian",18,"Male",4,"Moderate",9,1,"No_Bias",NA,NA,-0.120830410170076
3,3,"Asian",22,"Female",7,"Left",5,2,"No_Bias",-0.39822522824275,NA,NA
3,11,"White",48,"Female",5,NA,5,NA,"No_Bias",0.00160814978015912,NA,NA
3,2,"Asian",41,"Female",9,"Moderate",6,2,"No_Bias",-0.257054548133992,NA,NA
3,11,"Asian",22,"Female",7,"Left",4,2,"No_Bias",NA,0.194725324432087,NA
3,5,"White",13,"Female",3,"Moderate",8,1,"No_Bias",NA,0.614414119911149,NA
3,7,"White",30,"Male",5,"Right",6,4,"No_Bias",NA,NA,-0.814538247492027
3,4,"White",39,"Male",9,"Left",7,1,"No_Bias",NA,NA,0.0692811387060449
3,10,"Black",59,"Female",9,"Left",8,4,"No_Bias",NA,NA,0.19508687684936
